##;CROSS;##
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.181741;2.540417;0.2919599;0.2651864;0.5844408;0.6200532;0.4512641;0.211724;2.611961;0.2914458;0.7639774;0.5616605;0.249086;0.1970603;0.2194003;2.641918;0.2964309;0.7233428;0.6135292;0.2306372;0.2171735;0.2227054;2.665108;0.2980081;0.7233428;0.6135292;0.2306372;0.2171735;0.1633449;2.634922;0.2875718;0.3703016;0.506498;0.6017763;0.4941683;0.1539949;2.67313;0.2854099;0.3091435;0.5471324;0.5481845;0.5518792;0.1495751;2.694004;0.2795475;0.2686334;0.5695536;0.5110404;0.5850496;0.1466834;2.709282;0.2729248;0.2686334;0.5695536;0.5110404;0.5850496;0.1455211;2.625359;0.2852401;0.2939144;0.4918766;0.6953056;0.4338457;0.125637;2.664726;0.2844431;0.2445527;0.5183699;0.651387;0.497174;0.1155871;2.688187;0.2793199;0.2066266;0.5349278;0.6150625;0.5411618;0.1093986;2.704872;0.2732091;0.2066266;0.5349278;0.6150625;0.5411618;0.1318595;2.610664;0.2802702;0.2370403;0.5049138;0.7412526;0.3733886;0.1069545;2.643097;0.279222;0.1822669;0.5273864;0.6993264;0.4467501;0.09338968;2.663834;0.2737346;0.1539033;0.5365841;0.6753427;0.4819793;0.08374378;2.679966;0.2676198;0.1539033;0.5365841;0.6753427;0.4819793;0.1217667;2.595539;0.2728842;0.1691857;0.4801559;0.8369501;0.2008514;0.09367535;2.611786;0.2758239;0.09106839;0.5012084;0.7992389;0.3189268;0.07963048;2.622608;0.2726898;0.03488031;0.509325;0.7619566;0.3984899;0.06868866;2.63295;0.2670131;0.03488031;0.509325;0.7619566;0.3984899;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1320512;2.597954;0.2762731;0.167461;0.5679048;0.4819756;0.6458642;0.1865465;2.651627;0.2759566;0.7911627;0.2955061;0.2534095;0.4717218;0.2081709;2.673557;0.2797488;0.8119266;0.2316142;0.2922025;0.4491637;0.2248451;2.688305;0.2859023;0.8119266;0.2316142;0.2922025;0.4491637;0.1472524;2.684582;0.2373572;0.2999766;0.4326991;0.5438938;0.6534258;0.1485719;2.722351;0.2280487;0.2466193;0.4599499;0.4468288;0.7266151;0.1524339;2.741409;0.2183049;0.2180718;0.4701334;0.3944142;0.7588524;0.156526;2.754734;0.2093277;0.2180718;0.4701334;0.3944142;0.7588524;0.1281774;2.679436;0.2325671;0.1876504;0.499904;0.5930755;0.6026151;0.1193364;2.718681;0.2160443;0.1160577;0.5169272;0.4945255;0.6890298;0.118735;2.739162;0.2007734;0.08074611;0.5209476;0.4431917;0.7250348;0.1199195;2.752533;0.1881927;0.08074611;0.5209476;0.4431917;0.7250348;0.1118199;2.667454;0.2287155;0.1068462;0.552332;0.5865443;0.5826484;0.0998029;2.699757;0.2078293;0.04113567;0.5596177;0.5118247;0.6505166;0.09606907;2.717445;0.1907845;0.01278016;0.5602914;0.4775617;0.6766427;0.09444889;2.73019;0.1763926;0.01278016;0.5602914;0.4775617;0.6766427;0.09927388;2.653145;0.2242454;0.04926413;0.6093156;0.697956;0.3730484;0.0763351;2.67173;0.2118978;-0.04753208;0.6150216;0.6381204;0.4607515;0.06634401;2.680996;0.2009174;-0.05759877;0.6133001;0.6297576;0.4732345;0.05778478;2.68924;0.1906704;-0.05759877;0.6133001;0.6297576;0.4732345;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1210604;2.595921;0.2885485;0.1914648;0.5589465;0.4457472;0.6724801;0.1802259;2.646122;0.2891632;0.798364;0.2646028;0.243181;0.4831807;0.2032354;2.666519;0.2932759;0.8198686;0.1859157;0.2922828;0.4558749;0.2207911;2.679718;0.3004311;0.8198686;0.1859157;0.2922828;0.4558749;0.1429625;2.681179;0.2499632;0.3094783;0.4198904;0.5246719;0.6727815;0.1467318;2.718781;0.2406116;0.2617067;0.4514132;0.4482242;0.7258312;0.1508774;2.738075;0.2314597;0.2513305;0.4574278;0.4317051;0.7356793;0.1543414;2.75243;0.2238936;0.2513305;0.4574278;0.4317051;0.7356793;0.1236541;2.677101;0.2450979;0.207316;0.4832906;0.5788652;0.6231897;0.1176733;2.717247;0.2293211;0.1407089;0.5050926;0.4866025;0.6987851;0.118086;2.738289;0.2147616;0.1041539;0.5127247;0.4336854;0.733609;0.1198932;2.751987;0.2025608;0.1041539;0.5127247;0.4336854;0.733609;0.1066595;2.666054;0.2412623;0.1268522;0.5474669;0.5780151;0.5916816;0.09585689;2.699265;0.2210373;0.06037012;0.5591915;0.5036843;0.6557153;0.0925497;2.717388;0.2042945;0.03428453;0.5616839;0.472919;0.6779998;0.09103633;2.73053;0.1901972;0.03428453;0.5616839;0.472919;0.6779998;0.09355588;2.652355;0.2365711;0.05005419;0.6167095;0.6791455;0.3948744;0.07159033;2.671589;0.2230984;-0.06274608;0.6220354;0.604815;0.4932891;0.06266852;2.680744;0.2109269;-0.05058834;0.6226057;0.6139225;0.4825998;0.05432679;2.689095;0.2004727;-0.05058834;0.6226057;0.6139225;0.4825998;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1084564;2.593369;0.301905;0.2238385;0.5484688;0.4038155;0.6971452;0.1731663;2.643375;0.3033928;0.798364;0.2646025;0.2431809;0.4831807;0.1961757;2.663773;0.3075054;0.8198687;0.1859154;0.2922828;0.4558748;0.2137313;2.676971;0.3146606;0.8198687;0.1859154;0.2922828;0.4558748;0.1359029;2.678429;0.2641928;0.3094784;0.4198903;0.5246717;0.6727816;0.1396722;2.716034;0.2548411;0.2617069;0.4514131;0.4482243;0.7258312;0.1438178;2.735329;0.2456893;0.2513309;0.4574277;0.4317054;0.7356791;0.1472818;2.749683;0.2381232;0.2513309;0.4574277;0.4317054;0.7356791;0.1165945;2.674351;0.2593275;0.2073163;0.4832906;0.5788651;0.62319;0.1106137;2.714497;0.2435507;0.1407092;0.5050926;0.4866025;0.6987853;0.1110264;2.735538;0.2289911;0.1041542;0.5127247;0.4336854;0.7336093;0.1128337;2.749237;0.2167904;0.1041542;0.5127247;0.4336854;0.7336093;0.09959988;2.663303;0.2554919;0.1268524;0.5474669;0.5780151;0.5916817;0.0887973;2.696514;0.2352668;0.06037033;0.5591915;0.5036845;0.6557155;0.08549013;2.714638;0.2185241;0.03428486;0.561684;0.4729191;0.6779999;0.08397676;2.727779;0.2044268;0.03428486;0.561684;0.4729191;0.6779999;0.08649622;2.649605;0.2508007;0.05005425;0.6167095;0.6791453;0.3948745;0.06453069;2.668839;0.2373279;-0.06274611;0.6220354;0.6048148;0.4932891;0.05560889;2.677994;0.2251564;-0.05058819;0.6226058;0.6139224;0.4825998;0.04726717;2.686344;0.2147022;-0.05058819;0.6226058;0.6139224;0.4825998;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.0956015;2.590767;0.3155275;0.2556915;0.5359427;0.3600813;0.7195337;0.1659661;2.640568;0.3179057;0.798364;0.2646026;0.2431809;0.4831807;0.1889755;2.660965;0.3220183;0.8198687;0.1859154;0.2922828;0.4558749;0.2065312;2.674164;0.3291736;0.8198687;0.1859154;0.2922828;0.4558749;0.1287028;2.675625;0.2787057;0.3094784;0.4198903;0.5246717;0.6727815;0.1324721;2.713226;0.269354;0.2617069;0.451413;0.4482243;0.7258311;0.1366176;2.732521;0.2602021;0.2513309;0.4574276;0.4317054;0.735679;0.1400815;2.746876;0.2526362;0.2513309;0.4574276;0.4317054;0.735679;0.1093943;2.671547;0.2738403;0.2073162;0.4832905;0.5788651;0.62319;0.1034135;2.711693;0.2580635;0.1407092;0.5050925;0.4866025;0.6987852;0.1038262;2.732735;0.243504;0.1041542;0.5127248;0.4336854;0.7336093;0.1056334;2.746433;0.2313034;0.1041542;0.5127248;0.4336854;0.7336093;0.09239969;2.6605;0.2700047;0.1268524;0.5474669;0.578015;0.5916816;0.0815971;2.69371;0.2497797;0.06037027;0.5591915;0.5036843;0.6557153;0.07828994;2.711834;0.233037;0.0342848;0.5616839;0.472919;0.6779997;0.07677654;2.724976;0.2189395;0.0342848;0.5616839;0.472919;0.6779997;0.07929607;2.646801;0.2653136;0.05005422;0.6167094;0.6791452;0.3948745;0.05733052;2.666031;0.2518408;-0.06274611;0.6220354;0.6048147;0.4932891;0.04840871;2.67519;0.2396693;-0.05058819;0.6226057;0.6139223;0.4825998;0.04006699;2.68354;0.2292151;-0.05058819;0.6226057;0.6139223;0.4825998;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.08293663;2.588203;0.3289484;0.28564;0.5219934;0.3165353;0.7387409;0.1588724;2.637806;0.332204;0.798364;0.2646025;0.2431809;0.4831808;0.1818818;2.658203;0.3363166;0.8198687;0.1859154;0.2922829;0.4558748;0.1994375;2.671402;0.3434719;0.8198687;0.1859154;0.2922829;0.4558748;0.121609;2.672859;0.293004;0.3094784;0.4198903;0.5246717;0.6727816;0.1253783;2.710464;0.2836524;0.2617069;0.451413;0.4482242;0.7258311;0.1295239;2.729759;0.2745004;0.2513309;0.4574277;0.4317054;0.7356791;0.1329878;2.744114;0.2669345;0.2513309;0.4574277;0.4317054;0.7356791;0.1023006;2.668785;0.2881386;0.2073163;0.4832905;0.5788651;0.6231899;0.09631976;2.708927;0.2723618;0.1407092;0.5050926;0.4866025;0.6987852;0.09673241;2.729973;0.2578023;0.1041542;0.5127246;0.4336854;0.7336092;0.09853971;2.743671;0.2456016;0.1041542;0.5127246;0.4336854;0.7336092;0.08530594;2.657738;0.284303;0.1268524;0.5474669;0.5780151;0.5916817;0.07450334;2.690945;0.2640781;0.0603703;0.5591914;0.5036843;0.6557153;0.0711962;2.709072;0.2473353;0.03428486;0.561684;0.472919;0.6779998;0.06968281;2.722214;0.233238;0.03428486;0.561684;0.472919;0.6779998;0.07220234;2.644035;0.2796118;0.05005419;0.6167094;0.6791452;0.3948745;0.05023678;2.663269;0.2661392;-0.06274611;0.6220354;0.6048148;0.4932891;0.04131497;2.672424;0.2539676;-0.05058822;0.6226056;0.6139222;0.4825998;0.03297326;2.680775;0.2435135;-0.05058822;0.6226056;0.6139222;0.4825998;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.07229272;2.586052;0.3402278;0.3095429;0.5092133;0.2799398;0.7526745;0.1529106;2.635483;0.3442206;0.798364;0.2646025;0.2431809;0.4831806;0.17592;2.65588;0.3483332;0.8198686;0.1859153;0.2922828;0.4558747;0.1934758;2.669079;0.3554885;0.8198686;0.1859153;0.2922828;0.4558747;0.1156473;2.67054;0.3050206;0.3094783;0.4198902;0.5246717;0.6727815;0.1194165;2.708141;0.295669;0.2617069;0.4514131;0.4482243;0.7258311;0.1235621;2.727436;0.2865171;0.2513309;0.4574276;0.4317053;0.735679;0.127026;2.741791;0.2789512;0.2513309;0.4574276;0.4317053;0.735679;0.09633882;2.666462;0.3001553;0.2073163;0.4832906;0.578865;0.6231899;0.09035803;2.706608;0.2843785;0.1407092;0.5050925;0.4866025;0.6987851;0.09077066;2.72765;0.269819;0.1041542;0.5127247;0.4336854;0.7336092;0.09257796;2.741348;0.2576182;0.1041542;0.5127247;0.4336854;0.7336092;0.0793442;2.655415;0.2963197;0.1268524;0.5474669;0.578015;0.5916816;0.06854159;2.688622;0.2760947;0.06037027;0.5591915;0.5036843;0.6557153;0.06523445;2.706749;0.2593519;0.03428483;0.5616839;0.472919;0.6779997;0.06372106;2.719891;0.2452546;0.03428483;0.5616839;0.472919;0.6779997;0.06624057;2.641716;0.2916285;0.05005416;0.6167094;0.6791452;0.3948745;0.044275;2.660946;0.2781558;-0.06274611;0.6220353;0.6048146;0.4932891;0.03535322;2.670105;0.2659842;-0.05058822;0.6226056;0.6139222;0.4825998;0.02701142;2.678455;0.2555299;-0.05058822;0.6226056;0.6139222;0.4825998;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.05987703;2.576946;0.3526766;0.3833917;0.5077944;0.2788714;0.7192959;0.1390465;2.62907;0.3595316;0.7990495;0.2681771;0.2331215;0.4850316;0.1622129;2.649361;0.3630154;0.8198844;0.1929154;0.2823018;0.4592156;0.1798914;2.662643;0.3696082;0.8198844;0.1929154;0.2823018;0.4592156;0.1024776;2.664688;0.3213085;0.3158334;0.4166836;0.516462;0.6781529;0.1071232;2.702221;0.3120052;0.2738819;0.4455161;0.448223;0.7249831;0.1115041;2.721695;0.3032826;0.2689468;0.4486239;0.4402017;0.7298131;0.1149923;2.736382;0.2963361;0.2689468;0.4486239;0.4402017;0.7298131;0.08308312;2.660931;0.3164513;0.2153655;0.4792788;0.5721665;0.6297106;0.0781048;2.701344;0.300885;0.1531864;0.5016947;0.485938;0.6990714;0.07872584;2.722698;0.2867226;0.117946;0.510429;0.4351314;0.732265;0.08057752;2.736694;0.2748097;0.117946;0.510429;0.4351314;0.732265;0.06586742;2.650188;0.3126345;0.1340355;0.54849;0.5747793;0.5923026;0.0552651;2.683632;0.2926133;0.06912908;0.5620379;0.5042795;0.6519488;0.05176325;2.701965;0.276076;0.0429824;0.5654575;0.4743796;0.673331;0.0500287;2.715279;0.2621174;0.0429824;0.5654575;0.4743796;0.673331;0.05236765;2.636787;0.3080906;0.04213956;0.6217604;0.6656974;0.4104698;0.03117728;2.656036;0.2934928;-0.06138155;0.6266807;0.5967073;0.4974376;0.02239745;2.665157;0.2811986;-0.04848483;0.6268989;0.606131;0.4870858;0.01418367;2.673512;0.2706396;-0.04848483;0.6268989;0.606131;0.4870858;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.04631137;2.566002;0.3615938;0.2917666;0.4241104;0.3839447;0.7665437;0.1269258;2.618359;0.3712482;0.7983622;0.2604179;0.2256791;0.4938315;0.1505226;2.638126;0.3744396;0.8168422;0.1938947;0.2675412;0.4728592;0.1685389;2.65126;0.3802873;0.8168422;0.1938947;0.2675412;0.4728592;0.09140134;2.655132;0.333613;0.3077805;0.4094015;0.4970838;0.7004067;0.09804185;2.692055;0.3231976;0.2653092;0.4383357;0.42525;0.7460802;0.1035782;2.710953;0.3138606;0.2555281;0.4441248;0.4086792;0.755275;0.1080917;2.724991;0.3061792;0.2555281;0.4441248;0.4086792;0.755275;0.07205015;2.651699;0.3283217;0.2137228;0.4691738;0.5635713;0.6454349;0.06875987;2.69215;0.3124233;0.1516043;0.4936889;0.4779045;0.7105595;0.07018915;2.713398;0.298151;0.1322573;0.4997354;0.4504898;0.7278956;0.07193866;2.727966;0.286905;0.1322573;0.4997354;0.4504898;0.7278956;0.05469771;2.641289;0.3241478;0.1431559;0.5398025;0.5816302;0.5914612;0.04422426;2.675312;0.3050869;0.08299804;0.5534417;0.5150828;0.6492331;0.04065223;2.694283;0.2892968;0.05851549;0.5571541;0.4866661;0.6703072;0.03882133;2.708183;0.2759331;0.05851549;0.5571541;0.4866661;0.6703072;0.04098655;2.62817;0.3193452;0.04375911;0.6162874;0.6653761;0.4189868;0.02029376;2.647789;0.3046469;-0.04102489;0.6199104;0.6060727;0.4966935;0.01142472;2.657501;0.2929177;-0.04008105;0.6199411;0.6068668;0.4957616;0.003469102;2.666195;0.2824723;-0.04008105;0.6199411;0.6068668;0.4957616;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.09457283;2.542007;0.3384038;0.2942811;0.4555668;0.6100024;0.577715;0.1448977;2.600689;0.3448459;0.8195899;0.3650278;0.2218632;0.3818432;0.1646914;2.624588;0.3473627;0.851409;0.2820777;0.2610565;0.3569103;0.181011;2.64003;0.3529955;0.851409;0.2820777;0.2610565;0.3569103;0.1047684;2.639942;0.3372216;0.3330753;0.3903205;0.4847353;0.708338;0.1135187;2.676708;0.3282933;0.3139594;0.4069472;0.452212;0.7289227;0.1191641;2.696613;0.3215636;0.2819308;0.4302013;0.3975258;0.7598788;0.1243684;2.710655;0.314438;0.2819308;0.4302013;0.3975258;0.7598788;0.08598155;2.636272;0.3303343;0.2194036;0.4200951;0.5733953;0.6682814;0.08553855;2.677689;0.3168128;0.1871673;0.4374323;0.5249625;0.7057167;0.08725277;2.700897;0.3060116;0.1916257;0.4358171;0.5310937;0.7009156;0.088292;2.717815;0.298451;0.1916257;0.4358171;0.5310937;0.7009156;0.06988788;2.626095;0.3220984;0.1796785;0.4344302;0.6426607;0.6049573;0.06174259;2.663982;0.3100947;0.1482708;0.4468542;0.5977373;0.6488816;0.05895216;2.68681;0.2999474;0.1385374;0.4503357;0.5831703;0.6617535;0.05727426;2.704346;0.2914497;0.1385374;0.4503357;0.5831703;0.6617535;0.05753613;2.61414;0.3125037;-0.002103984;0.5110714;0.7265934;0.4591994;0.03902066;2.635426;0.2973017;-0.0550485;0.5094815;0.6763618;0.5290871;0.03140555;2.647057;0.2864419;-0.06665507;0.5087065;0.6654128;0.5422183;0.02504641;2.657372;0.2763398;-0.06665507;0.5087065;0.6654128;0.5422183;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1670874;2.29805;0.3409599;0.3808202;0.3967169;0.7930055;0.2621718;0.1758275;2.366333;0.3885968;0.7685789;0.4948741;0.3072582;0.2645345;0.1862094;2.396038;0.3949021;0.7385234;0.5392051;0.3066976;0.2641545;0.1918376;2.419453;0.3990096;0.7385234;0.5392051;0.3066976;0.2641545;0.1360217;2.397739;0.3842171;0.368175;0.4266712;0.6601682;0.4965652;0.1266106;2.43692;0.3863516;0.3558806;0.4340959;0.6494437;0.5129647;0.1217056;2.459167;0.3865225;0.3241595;0.4600421;0.6212167;0.5453181;0.1183326;2.476036;0.3848111;0.3241595;0.4600421;0.6212167;0.5453181;0.1168471;2.392971;0.3786951;0.2755617;0.4265645;0.7418985;0.4378302;0.09601472;2.43317;0.3800378;0.2675477;0.4277785;0.7423213;0.4408889;0.08355661;2.45739;0.380344;0.2130175;0.4643638;0.7080014;0.4875695;0.07523704;2.474426;0.3774447;0.2130175;0.4643638;0.7080014;0.4875695;0.1012823;2.381927;0.3706509;0.232126;0.4334197;0.7598588;0.4252993;0.0796723;2.416725;0.3699737;0.2207952;0.4383937;0.7564008;0.4323406;0.06631867;2.438457;0.3687862;0.1794449;0.4615253;0.7327557;0.4667587;0.05653262;2.455093;0.3654999;0.1794449;0.4615253;0.7327557;0.4667587;0.08995035;2.369999;0.3602931;0.06856847;0.4712783;0.8340846;0.2783852;0.06310596;2.38728;0.3556867;0.007375449;0.4814742;0.8063573;0.3433895;0.04964836;2.397408;0.3501425;-0.1130324;0.4926782;0.7285007;0.4623621;0.04117155;2.406124;0.3405279;-0.1130324;0.4926782;0.7285007;0.4623621;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1653421;2.411026;0.3619207;0.2062754;0.4144757;0.8705192;0.1669033;0.1529522;2.471645;0.3938051;0.7680538;0.5066713;0.2885965;0.2647449;0.1629272;2.500683;0.3992561;0.8154801;0.424194;0.3191716;0.230611;0.1731431;2.520325;0.4068626;0.8154801;0.424194;0.3191716;0.230611;0.1075855;2.495266;0.3936575;0.3518137;0.4185818;0.6772044;0.4923524;0.09715328;2.532749;0.3961703;0.3348855;0.4322631;0.6251947;0.5568947;0.09375929;2.554276;0.3947998;0.3220414;0.4396144;0.5865295;0.599176;0.09251553;2.570724;0.3923133;0.3220414;0.4396144;0.5865295;0.599176;0.08980376;2.487572;0.3871417;0.2671835;0.4014021;0.7596294;0.4364088;0.06903166;2.525867;0.3895783;0.2442641;0.4144532;0.6929592;0.537002;0.06121951;2.550186;0.3868296;0.2325397;0.417353;0.6509745;0.5898936;0.05758741;2.568024;0.3833142;0.2325397;0.417353;0.6509745;0.5898936;0.07637896;2.474689;0.3780408;0.1865369;0.4283721;0.7853211;0.4061681;0.05219145;2.50684;0.3758487;0.1610729;0.4372372;0.7470866;0.4740684;0.03978206;2.527954;0.3715267;0.1407204;0.4412345;0.7114922;0.5284781;0.03201705;2.544888;0.366384;0.1407204;0.4412345;0.7114922;0.5284781;0.06701855;2.461533;0.3670145;0.0168345;0.4493664;0.8508526;0.2717287;0.0398406;2.476765;0.360162;-0.03603393;0.4467303;0.8097128;0.3788126;0.02739215;2.486946;0.3532126;-0.08524406;0.4368884;0.7580344;0.4767031;0.01906657;2.497108;0.3446549;-0.08524406;0.4368884;0.7580344;0.4767031;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1426787;2.458309;0.3389965;0.2722177;0.4487487;0.7389443;0.4224734;0.1711785;2.527763;0.3501096;0.8113538;0.4498338;0.281752;0.2448888;0.1845728;2.554367;0.3573716;0.874492;0.324851;0.2862551;0.2186179;0.198862;2.570217;0.3655699;0.874492;0.324851;0.2862551;0.2186179;0.1218784;2.55162;0.3545413;0.4067341;0.3726437;0.6393703;0.5356395;0.1181929;2.589893;0.3592101;0.3761286;0.4025017;0.5470604;0.6302736;0.1198723;2.611542;0.3571218;0.3717584;0.4062186;0.530838;0.6442;0.1216398;2.627922;0.354984;0.3717584;0.4062186;0.530838;0.6442;0.104596;2.5434;0.3478188;0.2943756;0.3759473;0.7265527;0.4940932;0.08986503;2.584274;0.3502467;0.2571953;0.4008962;0.6518223;0.5901363;0.08545663;2.609337;0.346702;0.2547803;0.4025344;0.6452789;0.5972174;0.08255219;2.627407;0.3438876;0.2547803;0.4025344;0.6452789;0.5972174;0.09177884;2.530422;0.338132;0.2132435;0.4002159;0.7776557;0.4354382;0.07037491;2.564671;0.3374395;0.1826908;0.4132029;0.7287905;0.5145407;0.06023906;2.587246;0.3334521;0.1627984;0.4194806;0.6950897;0.5606992;0.05403412;2.605106;0.3286929;0.1627984;0.4194806;0.6950897;0.5606992;0.08291591;2.517307;0.3265606;0.04335406;0.4184954;0.8589227;0.2919487;0.05647857;2.534538;0.3211144;-0.0006930232;0.4173282;0.8155262;0.4009415;0.0444984;2.546066;0.3151824;-0.01653704;0.4151554;0.7963508;0.4395436;0.03482917;2.556892;0.3090106;-0.01653704;0.4151554;0.7963508;0.4395436;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1163166;2.50251;0.3576906;0.2885884;0.5276268;0.6025115;0.5246967;0.1598819;2.571251;0.3570549;0.8037398;0.4579176;0.2432528;0.2917909;0.1741136;2.59832;0.3608724;0.819692;0.4276154;0.2569486;0.2814741;0.185668;2.617775;0.3650253;0.819692;0.4276154;0.2569486;0.2814741;0.1118843;2.600403;0.3562782;0.4255923;0.3745838;0.626092;0.5353196;0.1093771;2.638763;0.3613965;0.3839942;0.4159558;0.5911797;0.5744878;0.1083977;2.660484;0.3608735;0.3491989;0.4469352;0.556563;0.6070807;0.1080819;2.676888;0.3583176;0.3491989;0.4469352;0.556563;0.6070807;0.09372552;2.592999;0.3509004;0.3203007;0.3896589;0.7115204;0.4891954;0.0799786;2.634117;0.3541512;0.271619;0.4252661;0.6660181;0.5493559;0.07361269;2.658752;0.3514524;0.2466462;0.4413021;0.6404682;0.5781166;0.06973726;2.676445;0.347865;0.2466462;0.4413021;0.6404682;0.5781166;0.07956792;2.580158;0.3430238;0.2368341;0.4297289;0.7577491;0.4301845;0.05866805;2.614697;0.3425967;0.1868087;0.4546235;0.7137392;0.4989955;0.0478811;2.63673;0.337925;0.1530646;0.4685401;0.6812867;0.5411927;0.04075374;2.65382;0.3321322;0.1530646;0.4685401;0.6812867;0.5411927;0.06926887;2.566605;0.3332673;0.05936655;0.4681382;0.8261979;0.3077656;0.0435353;2.584671;0.3271958;-0.01481074;0.4743034;0.7744589;0.4183668;0.03206973;2.595882;0.3197848;-0.05606204;0.4733219;0.7382702;0.4772641;0.02357749;2.606167;0.3113489;-0.05606204;0.4733219;0.7382702;0.4772641;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1161573;2.513775;0.3636247;0.29456;0.5611603;0.5790666;0.5128504;0.1579576;2.579777;0.3586767;0.8021524;0.4607137;0.2146896;0.3133737;0.1728719;2.606739;0.3603958;0.8301461;0.4068246;0.244249;0.2927352;0.1855159;2.625565;0.3642452;0.8301461;0.4068246;0.244249;0.2927352;0.1115963;2.609818;0.3564682;0.4234205;0.3994156;0.6144839;0.5325337;0.1087197;2.648361;0.3601556;0.379102;0.441746;0.5613902;0.5882037;0.1082765;2.670055;0.358108;0.3517905;0.4642646;0.5280511;0.6179517;0.1084636;2.686344;0.354744;0.3517905;0.4642646;0.5280511;0.6179517;0.09298516;2.602806;0.3521587;0.3183275;0.420134;0.6903133;0.4956037;0.07967417;2.64423;0.3531666;0.2618637;0.4576803;0.6230602;0.577713;0.07467414;2.668846;0.3479784;0.2386134;0.4703986;0.5939539;0.6074601;0.07193185;2.686363;0.3426458;0.2386134;0.4703986;0.5939539;0.6074601;0.07809347;2.590012;0.3457015;0.2429726;0.4590628;0.7343344;0.4370114;0.05793377;2.624901;0.3439157;0.1903886;0.4836404;0.6838583;0.512037;0.04787896;2.646984;0.3380557;0.1611944;0.4945665;0.6534863;0.5498878;0.04122318;2.664009;0.3315947;0.1611944;0.4945665;0.6534863;0.5498878;0.06696714;2.576221;0.3373191;0.07207668;0.5022484;0.807552;0.3006848;0.04110897;2.594059;0.3313846;-0.006386936;0.5097809;0.7572467;0.4082403;0.02936164;2.604843;0.3238755;-0.04247174;0.5097392;0.7289011;0.4550447;0.02020468;2.614594;0.315606;-0.04247174;0.5097392;0.7289011;0.4550447;
